
2022-05-12 09:26:40 : getBrands|[]|{"status":"Error","msg":"","timeStamp":"2022-05-12 09:26:40"}

2022-05-12 10:57:07 : downloadCustomerMAFC|{"userName":"fptTest","apiKey":"ddf6842084aae5011d0d927ee707bf2d","programId":"4"}|{"status":"Error","msg":"No Data Found","timeStamp":"2022-05-12 10:57:07"}

2022-05-12 13:31:31 : Login|{"loginUserName":"nurish@test.com.my","password":"admin123","apiKey":"ddf6842084aae5011d0d927ee707bf2d","userName":"fptTest"}|{"status":"Success","msg":{"userId":"41","role":"admin"},"timeStamp":"2022-05-12 13:31:31","page":"dashboard"}

2022-05-12 13:32:31 : getForms|{"userName":"fptTest","apiKey":"ddf6842084aae5011d0d927ee707bf2d","programId":"1"}|{"status":"Success","msg":[{"id":"2","formCode":"101","phase":"Initial Customer Verification","programId":"1","data":"[{\"type\":\"text\",\"label\":\"Customer Full Name\",\"name\":\"name\",\"placeholder\":\"name\",\"value\":\"\",\"isRequired\":0},{\"type\":\"text\",\"label\":\"MOBILE NUMBER\",\"name\":\"mobile\",\"placeholder\":\"Customer mobile number\",\"value\":\"\",\"isRequired\":1},{\"type\":\"text\",\"label\":\"DATE OF BIRTH\",\"name\":\"dob\",\"placeholder\":\"DD\\\/MM\\\/YYYY\",\"value\":\"\",\"isRequired\":1},{\"type\":\"dropdown\",\"label\":\"NATIONALITY\",\"name\":\"nationality\",\"placeholder\":\"Select Nationality\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"Vietnamese\",\"value\":\"Vietnamese\"},{\"label\":\"Malaysian\",\"value\":\"Malaysian\"},{\"label\":\"Other\",\"value\":\"Other\"}]},{\"type\":\"dropdown\",\"label\":\"OCCUPATION\",\"name\":\"occupation\",\"placeholder\":\"Select Occupation\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"Accountant\",\"value\":\"Accountant\"},{\"label\":\"Administrative Staff\",\"value\":\"Administrative Staff\"},{\"label\":\"Auditor\",\"value\":\"Auditor\"},{\"label\":\"Banker\",\"value\":\"Banker\"},{\"label\":\"Business Manager\",\"value\":\"Business Manager\"},{\"label\":\"Clerk\",\"value\":\"Clerk\"},{\"label\":\"Doctor\",\"value\":\"Doctor\"},{\"label\":\"Engineer\",\"value\":\"Engineer\"},{\"label\":\"Executive\",\"value\":\"Executive\"},{\"label\":\"Finance Manager\",\"value\":\"Finance Manager\"},{\"label\":\"Lawyer\",\"value\":\"Lawyer\"},{\"label\":\"Marketer\",\"value\":\"Marketer\"},{\"label\":\"Teacher\",\"value\":\"Teacher\"}]},{\"type\":\"dropdown\",\"label\":\"MOBILE NETWORK OPERATOR\",\"name\":\"operator\",\"placeholder\":\"Select Operator\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"VIETTEL\",\"value\":\"19\"},{\"label\":\"MOBIPHONE\",\"value\":\"20\"},{\"label\":\"VINAPHONE\",\"value\":\"21\"},{\"label\":\"khu00e1c\",\"value\":\"22\"}]},{\"type\":\"text\",\"label\":\"House\\\/Unit number\",\"name\":\"hNumber\",\"placeholder\":\"House\\\/Unit number\",\"value\":\"\",\"isRequired\":1},{\"type\":\"text\",\"label\":\"Street\",\"name\":\"hStreet\",\"placeholder\":\"Street\",\"value\":\"\",\"isRequired\":1},{\"type\":\"text\",\"label\":\"Village\\\/Hamlet\\\/Residential quarter\",\"name\":\"hRegion\",\"placeholder\":\"Village\\\/Hamlet\\\/Residential quarter\",\"value\":\"\",\"isRequired\":1},{\"type\":\"dropdown\",\"label\":\"Province\",\"name\":\"province\",\"placeholder\":\"Select Province\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"B\\u1eafc Giang Province\",\"value\":\"B\\u1eafc Giang Province\"},{\"label\":\"\\u0110\\u1eafk N\\u00f4ng Province\",\"value\":\"\\u0110\\u1eafk N\\u00f4ng Province\"},{\"label\":\"\\u0110\\u1ed3ng Nai Province\",\"value\":\"\\u0110\\u1ed3ng Nai Province\"},{\"label\":\"H\\u00e0 N\\u1ed9i City\",\"value\":\"H\\u00e0 N\\u1ed9i City\"},{\"label\":\"H\\u1ed3 Ch\\u00ed Minh City\",\"value\":\"H\\u1ed3 Ch\\u00ed Minh City\"},{\"label\":\"Lai Ch\\u00e2u Province\",\"value\":\"Lai Ch\\u00e2u Province\"},{\"label\":\"L\\u00e0o Cai Province\",\"value\":\"L\\u00e0o Cai Province\"},{\"label\":\"Ninh B\\u00ecnh Province\",\"value\":\"Ninh B\\u00ecnh Province\"},{\"label\":\"Qu\\u1ea3ng Nam Province\",\"value\":\"Qu\\u1ea3ng Nam Province\"},{\"label\":\"T\\u00e2y Ninh Province\",\"value\":\"T\\u00e2y Ninh Province\"}]},{\"type\":\"dropdown\",\"label\":\"District\",\"name\":\"district\",\"placeholder\":\"Select District\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"Ba \\u0110\\u00ecnh\",\"value\":\"Ba \\u0110\\u00ecnh\"},{\"label\":\"B\\u00ecnh Th\\u1ea1nh\",\"value\":\"B\\u00ecnh Th\\u1ea1nh\"},{\"label\":\"C\\u1ea9m M\\u1ef9\",\"value\":\"C\\u1ea9m M\\u1ef9\"},{\"label\":\"\\u0110\\u1ecbnh Qu\\u00e1n\",\"value\":\"\\u0110\\u1ecbnh Qu\\u00e1n\"},{\"label\":\"G\\u00f2 V\\u1ea5p\",\"value\":\"G\\u00f2 V\\u1ea5p\"},{\"label\":\"Ho\\u00e0ng Mai\",\"value\":\"Ho\\u00e0ng Mai\"},{\"label\":\"Long Th\\u00e0nh\",\"value\":\"Long Th\\u00e0nh\"},{\"label\":\"Nh\\u01a1n Tr\\u1ea1ch\",\"value\":\"Nh\\u01a1n Tr\\u1ea1ch\"},{\"label\":\"T\\u00e2n Ph\\u00fa\",\"value\":\"T\\u00e2n Ph\\u00fa\"},{\"label\":\"V\\u0129nh C\\u1eefu\",\"value\":\"V\\u0129nh C\\u1eefu\"}]},{\"type\":\"dropdown\",\"label\":\"Ward\",\"name\":\"ward\",\"placeholder\":\"Select Ward\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"H\\u1ed1 Nai\",\"value\":\"H\\u1ed1 Nai\"},{\"label\":\"Long B\\u00ecnh\",\"value\":\"Long B\\u00ecnh\"},{\"label\":\"Ph\\u01b0\\u1edbc Th\\u00e1i\",\"value\":\"Ph\\u01b0\\u1edbc Th\\u00e1i\"},{\"label\":\"Quan Thanh Ward\",\"value\":\"Quan Thanh Ward\"},{\"label\":\"Quy\\u1ebft Th\\u1eafng\",\"value\":\"Quy\\u1ebft Th\\u1eafng\"},{\"label\":\"Tam Hi\\u1ec7p\",\"value\":\"Tam Hi\\u1ec7p\"},{\"label\":\"Tam H\\u00f2a\",\"value\":\"Tam H\\u00f2a\"},{\"label\":\"Ward 12\",\"value\":\"Ward 12\"},{\"label\":\"Ward 25\",\"value\":\"Ward 25\"},{\"label\":\"Xu\\u00e2n B\\u00ecnh\",\"value\":\"Xu\\u00e2n B\\u00ecnh\"}]},{\"type\":\"text\",\"label\":\"NATIONAL ID\",\"name\":\"icNumber\",\"placeholder\":\"Enter national ID number (9 or 12 digits)\",\"value\":\"\",\"isRequired\":1},{\"type\":\"text\",\"label\":\"NATIONAL ID ISSUE DATE\",\"name\":\"icissueDate\",\"placeholder\":\"DD\\\/MM\\\/YYYY\",\"value\":\"\",\"isRequired\":0},{\"type\":\"file\",\"label\":\"NATIONAL ID FRONT PHOTO (LANDSCAPE IMAGE)\",\"name\":\"icPictureFront\",\"placeholder\":\"Select File...\",\"value\":null,\"isRequired\":0,\"0\":\"\",\"documentType\":\"image\",\"uploadType\":\"single\"},{\"type\":\"file\",\"label\":\"NATIONAL ID BACK PHOTO (LANDSCAPE IMAGE)\",\"name\":\"icPictureBack\",\"placeholder\":\"Select File...\",\"value\":null,\"isRequired\":0,\"0\":\"\",\"documentType\":\"image\",\"uploadType\":\"single\"},{\"type\":\"checkbox\",\"label\":\"\",\"name\":\"pdpa\",\"placeholder\":\"pdpa\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"I confirm that I have read and agree to CompAsia Privacy Policy and OCB T&C and allow CompAsia to send my personal Information to OCB regarding the program.\",\"value\":\"1\"}]},{\"type\":\"text\",\"label\":\"Email\",\"name\":\"Email\",\"placeholder\":\"Email\",\"value\":\"\",\"isRequired\":0}]","isDeleted":"0","createdDate":"2021-06-29 13:58:27","modifiedDate":"2021-09-26 22:09:39","createdBy":"19","modifiedBy":"29","programName":"FPT - OCB","createrName":"Ankur Soni","modifierName":"Teck Guan Teo"}]}

2022-05-12 13:32:31 : getForms|{"userName":"fptTest","apiKey":"ddf6842084aae5011d0d927ee707bf2d","programId":"1"}|{"status":"Success","msg":[{"id":"2","formCode":"101","phase":"Initial Customer Verification","programId":"1","data":"[{\"type\":\"text\",\"label\":\"Customer Full Name\",\"name\":\"name\",\"placeholder\":\"name\",\"value\":\"\",\"isRequired\":0},{\"type\":\"text\",\"label\":\"MOBILE NUMBER\",\"name\":\"mobile\",\"placeholder\":\"Customer mobile number\",\"value\":\"\",\"isRequired\":1},{\"type\":\"text\",\"label\":\"DATE OF BIRTH\",\"name\":\"dob\",\"placeholder\":\"DD\\\/MM\\\/YYYY\",\"value\":\"\",\"isRequired\":1},{\"type\":\"dropdown\",\"label\":\"NATIONALITY\",\"name\":\"nationality\",\"placeholder\":\"Select Nationality\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"Vietnamese\",\"value\":\"Vietnamese\"},{\"label\":\"Malaysian\",\"value\":\"Malaysian\"},{\"label\":\"Other\",\"value\":\"Other\"}]},{\"type\":\"dropdown\",\"label\":\"OCCUPATION\",\"name\":\"occupation\",\"placeholder\":\"Select Occupation\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"Accountant\",\"value\":\"Accountant\"},{\"label\":\"Administrative Staff\",\"value\":\"Administrative Staff\"},{\"label\":\"Auditor\",\"value\":\"Auditor\"},{\"label\":\"Banker\",\"value\":\"Banker\"},{\"label\":\"Business Manager\",\"value\":\"Business Manager\"},{\"label\":\"Clerk\",\"value\":\"Clerk\"},{\"label\":\"Doctor\",\"value\":\"Doctor\"},{\"label\":\"Engineer\",\"value\":\"Engineer\"},{\"label\":\"Executive\",\"value\":\"Executive\"},{\"label\":\"Finance Manager\",\"value\":\"Finance Manager\"},{\"label\":\"Lawyer\",\"value\":\"Lawyer\"},{\"label\":\"Marketer\",\"value\":\"Marketer\"},{\"label\":\"Teacher\",\"value\":\"Teacher\"}]},{\"type\":\"dropdown\",\"label\":\"MOBILE NETWORK OPERATOR\",\"name\":\"operator\",\"placeholder\":\"Select Operator\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"VIETTEL\",\"value\":\"19\"},{\"label\":\"MOBIPHONE\",\"value\":\"20\"},{\"label\":\"VINAPHONE\",\"value\":\"21\"},{\"label\":\"khu00e1c\",\"value\":\"22\"}]},{\"type\":\"text\",\"label\":\"House\\\/Unit number\",\"name\":\"hNumber\",\"placeholder\":\"House\\\/Unit number\",\"value\":\"\",\"isRequired\":1},{\"type\":\"text\",\"label\":\"Street\",\"name\":\"hStreet\",\"placeholder\":\"Street\",\"value\":\"\",\"isRequired\":1},{\"type\":\"text\",\"label\":\"Village\\\/Hamlet\\\/Residential quarter\",\"name\":\"hRegion\",\"placeholder\":\"Village\\\/Hamlet\\\/Residential quarter\",\"value\":\"\",\"isRequired\":1},{\"type\":\"dropdown\",\"label\":\"Province\",\"name\":\"province\",\"placeholder\":\"Select Province\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"B\\u1eafc Giang Province\",\"value\":\"B\\u1eafc Giang Province\"},{\"label\":\"\\u0110\\u1eafk N\\u00f4ng Province\",\"value\":\"\\u0110\\u1eafk N\\u00f4ng Province\"},{\"label\":\"\\u0110\\u1ed3ng Nai Province\",\"value\":\"\\u0110\\u1ed3ng Nai Province\"},{\"label\":\"H\\u00e0 N\\u1ed9i City\",\"value\":\"H\\u00e0 N\\u1ed9i City\"},{\"label\":\"H\\u1ed3 Ch\\u00ed Minh City\",\"value\":\"H\\u1ed3 Ch\\u00ed Minh City\"},{\"label\":\"Lai Ch\\u00e2u Province\",\"value\":\"Lai Ch\\u00e2u Province\"},{\"label\":\"L\\u00e0o Cai Province\",\"value\":\"L\\u00e0o Cai Province\"},{\"label\":\"Ninh B\\u00ecnh Province\",\"value\":\"Ninh B\\u00ecnh Province\"},{\"label\":\"Qu\\u1ea3ng Nam Province\",\"value\":\"Qu\\u1ea3ng Nam Province\"},{\"label\":\"T\\u00e2y Ninh Province\",\"value\":\"T\\u00e2y Ninh Province\"}]},{\"type\":\"dropdown\",\"label\":\"District\",\"name\":\"district\",\"placeholder\":\"Select District\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"Ba \\u0110\\u00ecnh\",\"value\":\"Ba \\u0110\\u00ecnh\"},{\"label\":\"B\\u00ecnh Th\\u1ea1nh\",\"value\":\"B\\u00ecnh Th\\u1ea1nh\"},{\"label\":\"C\\u1ea9m M\\u1ef9\",\"value\":\"C\\u1ea9m M\\u1ef9\"},{\"label\":\"\\u0110\\u1ecbnh Qu\\u00e1n\",\"value\":\"\\u0110\\u1ecbnh Qu\\u00e1n\"},{\"label\":\"G\\u00f2 V\\u1ea5p\",\"value\":\"G\\u00f2 V\\u1ea5p\"},{\"label\":\"Ho\\u00e0ng Mai\",\"value\":\"Ho\\u00e0ng Mai\"},{\"label\":\"Long Th\\u00e0nh\",\"value\":\"Long Th\\u00e0nh\"},{\"label\":\"Nh\\u01a1n Tr\\u1ea1ch\",\"value\":\"Nh\\u01a1n Tr\\u1ea1ch\"},{\"label\":\"T\\u00e2n Ph\\u00fa\",\"value\":\"T\\u00e2n Ph\\u00fa\"},{\"label\":\"V\\u0129nh C\\u1eefu\",\"value\":\"V\\u0129nh C\\u1eefu\"}]},{\"type\":\"dropdown\",\"label\":\"Ward\",\"name\":\"ward\",\"placeholder\":\"Select Ward\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"H\\u1ed1 Nai\",\"value\":\"H\\u1ed1 Nai\"},{\"label\":\"Long B\\u00ecnh\",\"value\":\"Long B\\u00ecnh\"},{\"label\":\"Ph\\u01b0\\u1edbc Th\\u00e1i\",\"value\":\"Ph\\u01b0\\u1edbc Th\\u00e1i\"},{\"label\":\"Quan Thanh Ward\",\"value\":\"Quan Thanh Ward\"},{\"label\":\"Quy\\u1ebft Th\\u1eafng\",\"value\":\"Quy\\u1ebft Th\\u1eafng\"},{\"label\":\"Tam Hi\\u1ec7p\",\"value\":\"Tam Hi\\u1ec7p\"},{\"label\":\"Tam H\\u00f2a\",\"value\":\"Tam H\\u00f2a\"},{\"label\":\"Ward 12\",\"value\":\"Ward 12\"},{\"label\":\"Ward 25\",\"value\":\"Ward 25\"},{\"label\":\"Xu\\u00e2n B\\u00ecnh\",\"value\":\"Xu\\u00e2n B\\u00ecnh\"}]},{\"type\":\"text\",\"label\":\"NATIONAL ID\",\"name\":\"icNumber\",\"placeholder\":\"Enter national ID number (9 or 12 digits)\",\"value\":\"\",\"isRequired\":1},{\"type\":\"text\",\"label\":\"NATIONAL ID ISSUE DATE\",\"name\":\"icissueDate\",\"placeholder\":\"DD\\\/MM\\\/YYYY\",\"value\":\"\",\"isRequired\":0},{\"type\":\"file\",\"label\":\"NATIONAL ID FRONT PHOTO (LANDSCAPE IMAGE)\",\"name\":\"icPictureFront\",\"placeholder\":\"Select File...\",\"value\":null,\"isRequired\":0,\"0\":\"\",\"documentType\":\"image\",\"uploadType\":\"single\"},{\"type\":\"file\",\"label\":\"NATIONAL ID BACK PHOTO (LANDSCAPE IMAGE)\",\"name\":\"icPictureBack\",\"placeholder\":\"Select File...\",\"value\":null,\"isRequired\":0,\"0\":\"\",\"documentType\":\"image\",\"uploadType\":\"single\"},{\"type\":\"checkbox\",\"label\":\"\",\"name\":\"pdpa\",\"placeholder\":\"pdpa\",\"value\":\"\",\"isRequired\":1,\"itemArray\":[{\"label\":\"I confirm that I have read and agree to CompAsia Privacy Policy and OCB T&C and allow CompAsia to send my personal Information to OCB regarding the program.\",\"value\":\"1\"}]},{\"type\":\"text\",\"label\":\"Email\",\"name\":\"Email\",\"placeholder\":\"Email\",\"value\":\"\",\"isRequired\":0}]","isDeleted":"0","createdDate":"2021-06-29 13:58:27","modifiedDate":"2021-09-26 22:09:39","createdBy":"19","modifiedBy":"29","programName":"FPT - OCB","createrName":"Ankur Soni","modifierName":"Teck Guan Teo"}]}

2022-05-12 13:56:16 : resetPassword|{"token":"d2097c960b8e31801e07f162a0d9b1df","password":"123456","password2":"123456","apiKey":"ddf6842084aae5011d0d927ee707bf2d","userName":"fptTest"}|{"status":"Success","msg":"Password updated successfully.","timeStamp":"2022-05-12 13:56:16"}

2022-05-12 15:23:04 : resetPassword|{"token":"2cfbcac884d4732194988cf101fb41c1","password":"123456","password2":"123456","apiKey":"ddf6842084aae5011d0d927ee707bf2d","userName":"fptTest"}|{"status":"Success","msg":"Password updated successfully.","timeStamp":"2022-05-12 15:23:04"}

2022-05-12 15:58:39 : resetPassword|{"token":"a90f40a7e4f81e73c72eced44ce502ae","password":"abc123","password2":"abc123","apiKey":"ddf6842084aae5011d0d927ee707bf2d","userName":"fptTest"}|{"status":"Success","msg":"Password updated successfully.","timeStamp":"2022-05-12 15:58:39"}

2022-05-12 15:59:21 : Login|{"loginUserName":"nurish@test.com.my","password":"admin123","apiKey":"ddf6842084aae5011d0d927ee707bf2d","userName":"fptTest"}|{"status":"Success","msg":{"userId":"41","role":"admin"},"timeStamp":"2022-05-12 15:59:21","page":"dashboard"}

2022-05-12 15:59:40 : Login|{"loginUserName":"nurish.palel@compasia.com","password":"abc123","apiKey":"ddf6842084aae5011d0d927ee707bf2d","userName":"fptTest"}|{"status":"Error","msg":"Invalid login User Name or Password","timeStamp":"2022-05-12 15:59:40"}

2022-05-12 15:59:54 : Login|{"loginUserName":"nurish.palel@compasia.com","password":"abc123","apiKey":"ddf6842084aae5011d0d927ee707bf2d","userName":"fptTest"}|{"status":"Error","msg":"Invalid login User Name or Password","timeStamp":"2022-05-12 15:59:54"}

2022-05-12 16:12:53 : Login|{"loginUserName":"nurish.palel@compasia.comy","password":"abc123","apiKey":"ddf6842084aae5011d0d927ee707bf2d","userName":"fptTest"}|{"status":"Error","msg":"Invalid login User Name","timeStamp":"2022-05-12 16:12:53"}

2022-05-12 16:13:35 : Login|{"loginUserName":"nurish.palel@compasia.comy","password":"abc123","apiKey":"ddf6842084aae5011d0d927ee707bf2d","userName":"fptTest"}|{"status":"Error","msg":"Invalid login User Name","timeStamp":"2022-05-12 16:13:35"}

2022-05-12 16:13:52 : Login|{"loginUserName":"nurish.palel@compasia.com","password":"abc123","apiKey":"ddf6842084aae5011d0d927ee707bf2d","userName":"fptTest"}|{"status":"Success","msg":{"userId":"44","role":"admin"},"timeStamp":"2022-05-12 16:13:52","page":"dashboard"}

